id,SalePrice
1461,117451.96599355193
1462,163068.47307891064
1463,185187.50418586918
1464,198822.02581426187
1465,193539.3130129239
1466,170042.37154471237
1467,177774.92704219432
1468,163377.77192346822
1469,187762.79797040825
1470,120916.76263091424
1471,194821.727552278
1472,95921.13885160402
1473,95681.8681288688
1474,149699.3147488955
1475,111253.34777972344
1476,359744.0072243124
1477,244000.6318140421
1478,289426.8257405556
1479,291042.63875991316
1480,472582.41554601886
1481,319309.85436560656
1482,210560.86814413546
1483,177842.24326496504
1484,164889.17969068527
1485,193075.6289816367
1486,199504.08122693558
1487,330841.3052533677
1488,236155.70617953793
1489,194618.6378558846
1490,243191.40310500035
1491,195989.18676546784
1492,91366.10898166687
1493,179205.16543603776
1494,296773.41067325475
1495,290534.98723047046
1496,243562.74147467894
1497,178452.50429003997
1498,165286.51732024402
1499,161065.86970080933
1500,157307.33125575443
1501,177523.25988602723
1502,146381.75025530902
1503,294660.42012603325
1504,241045.01026666138
1505,228393.10420334392
1506,191358.5439665458
1507,251078.72252767102
1508,200843.69387940457
1509,163878.41938776837
1510,145335.00231421672
1511,148487.02350658446
1512,179925.2837236981
1513,147027.8628124013
1514,153887.00568789817
1515,199882.12118313683
1516,151496.68569271715
1517,162737.5457029875
1518,131006.75982759435
1519,215845.0665646264
1520,130675.60548433522
1521,134706.11988069754
1522,179694.60223516636
1523,110956.10103544657
1524,129250.59339537578
1525,122094.34995930968
1526,113430.13569816567
1527,104708.73552899889
1528,136519.67585650805
1529,151227.13087503752
1530,177279.659493691
1531,108080.19838977925
1532,101385.14992685556
1533,148288.99099166764
1534,125278.54911872452
1535,149173.98298100766
1536,108949.211112019
1537,59720.54551646645
1538,149297.71268731577
1539,199069.17596043035
1540,100945.56722839431
1541,145120.27481831948
1542,137728.7261153434
1543,192325.84222187044
1544,87418.66687173795
1545,113230.62032407039
1546,136659.86964351078
1547,136440.0654925995
1548,138963.61586062156
1549,116594.38536023468
1550,136023.8882029105
1551,112195.22828882762
1552,136959.53882098713
1553,152239.54318842877
1554,113771.80101949951
1555,165189.8763378645
1556,89354.8980500728
1557,108271.76562973372
1558,102411.54189143502
1559,80126.0486827147
1560,136455.97015909755
1561,130410.8040321588
1562,130438.62515110463
1563,120269.46360591204
1564,159641.99809785982
1565,148578.31176812353
1566,235507.11693760793
1567,78873.0393703717
1568,239556.29988157024
1569,131661.15457106664
1570,138107.64378876623
1571,114897.89270713652
1572,143408.1075542778
1573,231393.01466522616
1574,115999.97049175884
1575,223963.39224252457
1576,250398.48187968016
1577,187807.42171905318
1578,152243.72006230382
1579,144094.12841410705
1580,194661.5711128535
1581,153479.10241906598
1582,126049.80029421054
1583,305384.4700278385
1584,219986.59989107435
1585,140580.74256055616
1586,65129.465521993414
1587,99376.3374751549
1588,148274.90159747232
1589,102906.62123004011
1590,133638.97501923438
1591,93373.20919910687
1592,121658.10651125373
1593,129300.33287660877
1594,130572.76782056603
1595,105341.07493338497
1596,225926.21782370118
1597,191405.7393670169
1598,220123.24827626545
1599,164134.84897745415
