id,SalePrice
1461,120541.734375
1462,165453.875
1463,189820.125
1464,195660.46875
1465,190219.203125
1466,171132.65625
1467,176153.484375
1468,170144.703125
1469,184773.328125
1470,125677.078125
1471,195810.21875
1472,95872.453125
1473,96204.7578125
1474,150687.40625
1475,114419.953125
1476,384006.375
1477,253819.21875
1478,280000.75
1479,259223.25
1480,503313.90625
1481,328361.78125
1482,207533.953125
1483,171520.703125
1484,168133.203125
1485,182888.78125
1486,200011.203125
1487,337917.3125
1488,233014.90625
1489,205272.53125
1490,222478.171875
1491,187998.1875
1492,85920.953125
1493,175865.71875
1494,288858.75
1495,287603.84375
1496,239902.78125
1497,181383.40625
1498,165112.328125
1499,156492.125
1500,153284.71875
1501,178788.03125
1502,143484.15625
1503,303867.375
1504,245979.828125
1505,229832.84375
1506,193773.796875
1507,255858.15625
1508,200052.46875
1509,165457.390625
1510,144484.84375
1511,146530.25
1512,173713.890625
1513,152198.59375
1514,161405.828125
1515,195563.78125
1516,148192.90625
1517,164312.59375
1518,131014.953125
1519,227855.25
1520,133307.234375
1521,135458.984375
1522,166923.21875
1523,115586.078125
1524,124612.859375
1525,123634.703125
1526,113626.828125
1527,101902.328125
1528,135167.6875
1529,151577.515625
1530,173155.28125
1531,98498.6015625
1532,98423.953125
1533,142406.78125
1534,120829.8515625
1535,152302.15625
1536,109126.703125
1537,67488.671875
1538,154290.203125
1539,185975.703125
1540,93138.078125
1541,144015.6875
1542,142999.53125
1543,215031.875
1544,77042.2421875
1545,107088.671875
1546,130231.421875
1547,137641.78125
1548,137701.671875
1549,110418.921875
1550,136962.828125
1551,110282.5859375
1552,137080.75
1553,147997.359375
1554,114603.9140625
1555,167652.546875
1556,77695.125
1557,107049.0234375
1558,94326.6796875
1559,82874.484375
1560,125158.6640625
1561,135620.921875
1562,129730.0625
1563,122264.9765625
1564,156642.09375
1565,141104.4375
1566,237058.15625
1567,75419.34375
1568,229745.078125
1569,142150.09375
1570,136609.84375
1571,111563.875
1572,148782.8125
1573,240649.796875
1574,108970.0234375
1575,208647.625
1576,231904.953125
1577,186901.796875
1578,142516.25
1579,142683.34375
1580,196890.609375
1581,149851.21875
1582,128555.4140625
1583,335189.75
1584,225515.5
1585,141947.84375
1586,73766.921875
1587,98443.703125
1588,151619.3125
1589,100462.2109375
1590,133945.375
1591,97292.515625
1592,120478.0625
1593,124932.7890625
1594,134328.390625
1595,109929.4375
1596,247302.34375
1597,189775.703125
1598,208517.53125
1599,163023.609375
1600,168476.53125
1601,63626.3046875
1602,114320.515625
1603,83079.4453125
1604,260345.546875
1605,244016.046875
1606,168958.71875
1607,155863.140625
1608,200273.453125
1609,184908.75
1610,154097.859375
1611,137467.296875
1612,165369.421875
1613,165878.75
1614,118743.5234375
1615,86399.984375
1616,72760.625
1617,91449.9453125
1618,128186.234375
1619,140083.90625
1620,159961.59375
1621,139704.640625
1622,144394.375
1623,273715.4375
1624,202232.40625
1625,119286.625
1626,158950.59375
1627,192010.71875
1628,274099.8125
1629,176061.125
1630,392243.3125
1631,221671.125
1632,240756.15625
1633,170851.125
1634,187323.203125
1635,173688.84375
1636,155852.15625
1637,199302.734375
1638,185879.625
1639,185258.296875
1640,273734.1875
1641,176206.328125
1642,228567.84375
1643,225876.15625
1644,236190.953125
1645,192101.125
1646,157714.1875
1647,153572.90625
1648,133021.625
1649,141328.40625
1650,115047.046875
1651,122207.953125
1652,96067.390625
1653,97836.375
1654,144424.03125
1655,142378.21875
1656,148167.03125
1657,151550.859375
1658,146486.78125
1659,122890.078125
1660,149823.671875
1661,460919.15625
1662,405181.75
1663,393516.0625
1664,389032.59375
1665,313418.15625
1666,320086.25
1667,366866.0
1668,334914.6875
1669,293623.0
1670,348918.09375
1671,261696.5
1672,503320.15625
1673,289890.4375
1674,243500.15625
1675,187810.25
1676,190241.921875
1677,219017.453125
1678,487304.84375
1679,397439.28125
1680,356028.59375
1681,245974.703125
1682,289041.59375
1683,176733.15625
1684,168773.046875
1685,166000.296875
1686,167900.6875
1687,168483.875
1688,191717.140625
1689,191776.34375
1690,191276.125
1691,177719.328125
1692,253992.28125
1693,170287.015625
1694,183993.921875
1695,166270.28125
1696,263428.625
1697,170272.828125
1698,368637.1875
1699,334351.0
1700,247167.328125
1701,259128.78125
1702,249681.09375
1703,248536.078125
1704,285901.40625
1705,231504.671875
1706,441166.6875
1707,210004.25
1708,203788.25
1709,275263.84375
1710,228215.453125
1711,262244.0625
1712,249190.84375
1713,273979.0625
1714,228271.65625
1715,206563.96875
1716,189053.234375
1717,171947.046875
1718,137142.296875
1719,195923.9375
1720,251281.21875
1721,168659.71875
1722,124142.375
1723,154485.96875
1724,204709.34375
1725,239908.03125
1726,183976.25
1727,155411.515625
1728,178227.34375
1729,166344.09375
1730,154209.09375
1731,123709.0390625
1732,132512.3125
1733,114511.1875
1734,120991.2734375
1735,128907.1640625
1736,116214.328125
1737,328370.15625
1738,224834.40625
1739,264937.53125
1740,222462.90625
1741,186856.28125
1742,175633.421875
1743,174970.375
1744,316388.3125
1745,232887.046875
1746,178975.453125
1747,213167.453125
1748,225244.921875
1749,150020.234375
1750,132799.28125
1751,240480.90625
1752,118318.6640625
1753,145586.03125
1754,188414.09375
1755,170423.078125
1756,131322.921875
1757,125015.390625
1758,147092.53125
1759,157742.96875
1760,164874.953125
1761,139899.90625
1762,174831.09375
1763,169540.328125
1764,114215.9609375
1765,163224.890625
1766,170329.71875
1767,213331.09375
1768,145750.4375
1769,181032.203125
1770,145486.96875
1771,124022.4609375
1772,142133.8125
1773,135054.0625
1774,126055.5
1775,140023.828125
1776,125509.1875
1777,115357.1484375
1778,139568.5625
1779,113348.359375
1780,175068.28125
1781,129512.6484375
1782,87856.046875
1783,143157.1875
1784,102603.9140625
1785,121957.0234375
1786,126841.9375
1787,159456.953125
1788,53353.63671875
1789,93596.453125
1790,75981.921875
1791,183072.171875
1792,166321.203125
1793,128119.4609375
1794,151675.09375
1795,136605.59375
1796,112889.9765625
1797,119114.5859375
1798,123658.984375
1799,110999.296875
1800,130944.5390625
1801,137246.34375
1802,121738.140625
1803,148056.34375
1804,146108.796875
1805,134983.078125
1806,119411.828125
1807,127628.0390625
1808,114214.171875
1809,118839.3359375
1810,145794.890625
1811,101979.109375
1812,96330.0234375
1813,126059.9765625
1814,99446.0859375
1815,53670.23046875
1816,97111.7734375
1817,108134.828125
1818,143705.53125
1819,126813.2734375
1820,61536.1171875
1821,105770.640625
1822,144230.40625
1823,48548.0078125
1824,134362.75
1825,128340.140625
1826,103281.796875
1827,104324.859375
1828,136373.28125
1829,115411.4765625
1830,145233.5
1831,148590.453125
1832,84200.03125
1833,144345.53125
1834,122592.2890625
1835,131313.921875
1836,127532.3515625
1837,87397.4296875
1838,122727.75
1839,91448.5234375
1840,161889.40625
1841,142403.265625
1842,80149.28125
1843,131609.8125
1844,133868.5
1845,136629.21875
1846,154708.65625
1847,162849.21875
1848,59105.5859375
1849,109344.3984375
1850,112322.828125
1851,154567.03125
1852,121431.6015625
1853,127521.171875
1854,170823.53125
1855,150311.953125
1856,221689.90625
1857,144983.71875
1858,142343.234375
1859,118353.125
1860,155070.796875
1861,117627.3515625
1862,307846.75
1863,299155.65625
1864,299466.0625
1865,317609.9375
1866,329555.25
1867,229722.671875
1868,313084.46875
1869,206105.421875
1870,228411.703125
1871,239672.328125
1872,163327.671875
1873,242068.84375
1874,140757.65625
1875,202049.3125
1876,194744.28125
1877,205455.8125
1878,198143.109375
1879,132694.921875
1880,133760.828125
1881,239798.453125
1882,255506.25
1883,189480.25
1884,203679.40625
1885,243405.53125
1886,304352.59375
1887,203990.671875
1888,277645.875
1889,158168.234375
1890,119646.1484375
1891,136661.96875
1892,108267.25
1893,127915.75
1894,130041.3125
1895,133045.703125
1896,127687.890625
1897,107551.7109375
1898,109202.875
1899,153522.03125
1900,148575.234375
1901,175677.046875
1902,145663.328125
1903,218198.546875
1904,144991.421875
1905,203112.453125
1906,172817.59375
1907,192331.296875
1908,112277.9140625
1909,135194.28125
1910,120896.7734375
1911,216902.875
1912,299116.34375
1913,140769.28125
1914,63973.23828125
1915,326504.375
1916,57406.61328125
1917,248264.21875
1918,143955.53125
1919,170877.53125
1920,141349.265625
1921,438628.09375
1922,312398.84375
1923,221822.828125
1924,231862.90625
1925,191438.234375
1926,416942.25
1927,133254.125
1928,155212.140625
1929,121314.9765625
1930,129442.3984375
1931,142215.421875
1932,141307.265625
1933,180699.578125
1934,183271.28125
1935,172839.890625
1936,188600.921875
1937,182478.53125
1938,172013.59375
1939,236425.84375
1940,183600.71875
1941,174495.96875
1942,187075.40625
1943,201894.328125
1944,356246.5625
1945,391616.78125
1946,142469.84375
1947,327208.4375
1948,171165.40625
1949,244147.09375
1950,186091.5
1951,254208.421875
1952,210867.84375
1953,167857.8125
1954,182341.171875
1955,133395.515625
1956,289283.46875
1957,151896.40625
1958,311587.3125
1959,140234.75
1960,113337.5
1961,120229.578125
1962,96942.5859375
1963,102383.0703125
1964,111810.734375
1965,145583.15625
1966,144552.71875
1967,288661.75
1968,485818.6875
1969,407890.0625
1970,456041.34375
1971,452013.25
1972,401823.40625
1973,260032.625
1974,318359.4375
1975,425633.34375
1976,263805.40625
1977,345295.0
1978,361265.375
1979,328364.0625
1980,201950.59375
1981,347155.25
1982,228551.09375
1983,209523.21875
1984,160563.578125
1985,214154.203125
1986,209072.78125
1987,176593.625
1988,175371.46875
1989,196604.65625
1990,211708.53125
1991,235361.71875
1992,214637.421875
1993,164365.09375
1994,235726.453125
1995,189651.953125
1996,248801.328125
1997,306633.4375
1998,342636.1875
1999,259859.703125
2000,317036.5
2001,264427.28125
2002,245278.75
2003,265781.28125
2004,275005.15625
2005,216701.90625
2006,228363.28125
2007,251074.5
2008,214803.53125
2009,190041.25
2010,190013.0
2011,138667.0625
2012,178237.53125
2013,179570.40625
2014,183549.21875
2015,205451.46875
2016,192254.828125
2017,196237.96875
2018,122039.734375
2019,136519.421875
2020,106673.0859375
2021,108503.9609375
2022,179454.375
2023,142202.296875
2024,253569.953125
2025,340977.0625
2026,174350.125
2027,155684.40625
2028,152835.328125
2029,169289.125
2030,276518.03125
2031,240514.0
2032,258761.15625
2033,266953.59375
2034,165252.203125
2035,221295.03125
2036,193641.0
2037,199844.84375
2038,294224.375
2039,219821.375
2040,284171.15625
2041,299396.71875
2042,203706.15625
2043,172539.59375
2044,161768.90625
2045,218282.34375
2046,142243.46875
2047,149381.546875
2048,139766.546875
2049,137781.34375
2050,181304.453125
2051,101900.0
2052,124757.1875
2053,145140.78125
2054,73213.7109375
2055,154914.109375
2056,140400.921875
2057,116081.625
2058,223066.53125
2059,130071.7890625
2060,169692.703125
2061,177035.84375
2062,130726.546875
2063,111068.078125
2064,145459.640625
2065,121106.1875
2066,161007.046875
2067,105870.3359375
2068,133073.15625
2069,87214.1015625
2070,114253.8515625
2071,93162.96875
2072,129119.828125
2073,135634.78125
2074,190278.84375
2075,147164.296875
2076,122627.828125
2077,158396.96875
2078,128106.2890625
2079,135452.96875
2080,120380.5234375
2081,128837.640625
2082,124082.1015625
2083,143864.65625
2084,110176.7109375
2085,119953.1875
2086,108980.953125
2087,120675.984375
2088,96940.171875
2089,77397.640625
2090,130228.2109375
2091,119311.7109375
2092,122000.2734375
2093,114634.9375
2094,110383.828125
2095,150072.0625
2096,75476.078125
2097,93451.7578125
2098,149394.53125
2099,50139.60546875
2100,75928.578125
2101,117331.6640625
2102,124543.4375
2103,100722.9453125
2104,134939.03125
2105,121203.796875
2106,68413.4609375
2107,225778.625
2108,110927.859375
2109,112034.984375
2110,132161.84375
2111,134019.71875
2112,139252.34375
2113,126199.484375
2114,111954.9140625
2115,164240.671875
2116,119409.484375
2117,152075.609375
2118,124117.796875
2119,106100.75
2120,112413.2734375
2121,97785.1640625
2122,110148.390625
2123,86000.765625
2124,162986.203125
2125,125421.3984375
2126,146692.640625
2127,156361.9375
2128,120367.1484375
2129,92049.75
2130,144919.5
2131,128099.640625
2132,117728.125
2133,126793.203125
2134,120198.8984375
2135,93035.6640625
2136,74463.0859375
2137,111275.8125
2138,132191.734375
2139,156041.171875
2140,142566.015625
2141,143113.21875
2142,127228.328125
2143,149125.375
2144,112582.0390625
2145,138331.546875
2146,159539.96875
2147,136749.15625
2148,131263.203125
2149,144708.828125
2150,236999.21875
2151,107492.453125
2152,174623.90625
2153,162315.875
2154,104096.1015625
2155,143706.34375
2156,273590.3125
2157,227138.90625
2158,240049.671875
2159,199927.59375
2160,170003.90625
2161,246800.28125
2162,388920.5
2163,345413.875
2164,237629.953125
2165,193296.03125
2166,148451.578125
2167,216631.15625
2168,199699.671875
2169,194101.421875
2170,219806.28125
2171,147111.21875
2172,128051.203125
2173,158330.296875
2174,229067.125
2175,296330.84375
2176,325529.75
2177,239114.578125
2178,211265.71875
2179,141187.46875
2180,225284.78125
2181,189470.71875
2182,222404.046875
2183,191883.15625
2184,123233.171875
2185,109988.8984375
2186,147656.75
2187,152191.1875
2188,153739.71875
2189,268540.40625
2190,83071.7265625
2191,83750.484375
2192,94867.828125
2193,103025.25
2194,103933.578125
2195,110368.2109375
2196,98492.703125
2197,109666.625
2198,167124.734375
2199,177899.078125
2200,151226.296875
2201,146793.796875
2202,217020.0
2203,137051.4375
2204,182165.125
2205,117105.8515625
2206,148467.421875
2207,222055.578125
2208,249989.78125
2209,239362.453125
2210,120959.640625
2211,114478.9375
2212,120807.6484375
2213,105804.296875
2214,133497.921875
2215,102877.6796875
2216,148441.078125
2217,65080.1640625
2218,72093.0234375
2219,70997.0859375
2220,64799.5859375
2221,332962.75
2222,268125.4375
2223,290564.84375
2224,207551.671875
2225,114725.515625
2226,187398.40625
2227,196860.15625
2228,263518.25
2229,258560.203125
2230,156631.25
2231,203965.0
2232,185079.59375
2233,174032.34375
2234,233931.0
